Fim da primeira fase ... 
0.03
Fim da segunda fase ... 
97389
973.89
Total: 973.92
Suportadas = 135
Nao suportadas = 1008
TOTAL DE SOLUCOES = 1143

SUPORTADAS: 

Arvore 1
30 37 0 34
23 24 0 43
8 30 0 63
3 33 0 65
1 13 0 75
32 42 0 92
15 46 0 94
16 39 1 30
2 15 1 45
34 48 1 53
12 46 1 57
7 29 1 77
8 28 1 80
38 47 1 86
33 41 1 90
16 28 1 95
4 38 1 96
12 20 2 26
2 25 2 44
31 49 2 48
8 34 2 79
22 26 2 80
21 28 2 87
1 41 2 91
18 22 2 98
23 45 3 24
41 44 3 33
6 46 3 66
14 36 3 70
11 38 3 76
5 43 3 81
14 21 3 81
27 42 3 90
2 7 3 99
19 39 4 20
4 41 4 25
6 9 4 28
11 12 4 48
27 49 4 48
12 35 4 53
25 30 4 71
23 35 4 91
6 26 4 95
10 30 5 62
31 34 5 81
17 18 6 50
0 39 6 69
10 43 6 80
24 40 7 77
(124 3246)

Arvore 2
30 37 0 34
23 24 0 43
8 30 0 63
3 33 0 65
1 13 0 75
32 42 0 92
15 46 0 94
16 39 1 30
2 15 1 45
34 48 1 53
12 46 1 57
7 29 1 77
8 28 1 80
38 47 1 86
33 41 1 90
12 20 2 26
16 28 1 95
4 38 1 96
2 25 2 44
31 49 2 48
8 34 2 79
22 26 2 80
21 28 2 87
23 45 3 24
1 41 2 91
18 22 2 98
41 44 3 33
6 46 3 66
14 36 3 70
11 38 3 76
5 43 3 81
14 21 3 81
19 39 4 20
27 42 3 90
4 41 4 25
6 9 4 28
2 7 3 99
11 12 4 48
27 49 4 48
12 35 4 53
25 30 4 71
26 39 5 20
23 35 4 91
10 30 5 62
31 34 5 81
17 18 6 50
0 39 6 69
10 43 6 80
24 40 7 77
(125 3171)

Arvore 3
30 37 0 34
23 24 0 43
8 30 0 63
3 33 0 65
1 13 0 75
16 39 1 30
32 42 0 92
15 46 0 94
2 15 1 45
34 48 1 53
12 46 1 57
7 29 1 77
8 28 1 80
12 20 2 26
38 47 1 86
33 41 1 90
16 28 1 95
4 38 1 96
2 25 2 44
31 49 2 48
8 34 2 79
23 45 3 24
22 26 2 80
21 28 2 87
41 44 3 33
1 41 2 91
18 22 2 98
6 46 3 66
14 36 3 70
19 39 4 20
11 38 3 76
4 41 4 25
5 43 3 81
14 21 3 81
6 9 4 28
27 42 3 90
2 7 3 99
11 12 4 48
27 49 4 48
12 35 4 53
25 30 4 71
26 39 5 20
23 35 4 91
10 30 5 62
6 42 6 23
17 18 6 50
0 39 6 69
10 43 6 80
24 40 7 77
(126 3113)

Arvore 4
30 37 0 34
23 24 0 43
8 30 0 63
3 33 0 65
1 13 0 75
16 39 1 30
2 15 1 45
32 42 0 92
15 46 0 94
34 48 1 53
12 46 1 57
12 20 2 26
7 29 1 77
8 28 1 80
38 47 1 86
2 25 2 44
33 41 1 90
31 49 2 48
16 28 1 95
4 38 1 96
23 45 3 24
41 44 3 33
8 34 2 79
22 26 2 80
21 28 2 87
1 41 2 91
18 22 2 98
19 39 4 20
6 46 3 66
14 36 3 70
4 41 4 25
6 9 4 28
11 38 3 76
5 43 3 81
14 21 3 81
27 42 3 90
11 12 4 48
27 49 4 48
12 35 4 53
2 7 3 99
26 39 5 20
25 30 4 71
23 35 4 91
10 30 5 62
6 42 6 23
17 18 6 50
0 39 6 69
10 43 6 80
1 40 8 23
(127 3059)

Arvore 5
30 37 0 34
23 24 0 43
8 30 0 63
3 33 0 65
16 39 1 30
1 13 0 75
2 15 1 45
34 48 1 53
32 42 0 92
12 46 1 57
15 46 0 94
12 20 2 26
7 29 1 77
2 25 2 44
8 28 1 80
31 49 2 48
38 47 1 86
33 41 1 90
23 45 3 24
16 28 1 95
4 38 1 96
41 44 3 33
8 34 2 79
22 26 2 80
21 28 2 87
19 39 4 20
1 41 2 91
4 41 4 25
18 22 2 98
6 9 4 28
6 46 3 66
14 36 3 70
11 38 3 76
5 43 3 81
14 21 3 81
11 12 4 48
27 49 4 48
12 35 4 53
