Fim da primeira fase ... 
0.03
Fim da segunda fase ... 
99545
995.45
Total: 995.48
Suportadas = 118
Nao suportadas = 3580
TOTAL DE SOLUCOES = 3698

SUPORTADAS: 

Arvore 1
5 31 0 93
22 24 0 95
39 45 0 96
11 18 1 84
3 40 1 85
7 27 1 85
10 39 1 86
26 37 1 86
33 35 1 86
2 35 1 87
0 43 1 88
2 44 1 88
3 47 1 88
16 39 1 88
17 35 1 89
20 28 1 92
5 9 1 93
16 31 1 97
18 44 1 98
32 43 1 99
0 17 2 88
5 18 2 88
28 38 2 90
23 31 2 95
29 38 2 95
6 14 2 97
14 38 3 84
17 38 3 84
21 40 3 87
19 20 3 90
28 41 3 91
22 43 3 93
13 43 3 96
22 26 3 96
30 34 4 82
7 8 4 85
8 38 4 87
41 42 4 87
1 24 4 90
6 30 4 93
3 6 4 94
20 36 6 90
12 32 7 81
15 29 7 90
4 18 8 79
10 46 8 80
23 25 8 87
(125 4202)

Arvore 2
5 31 0 93
22 24 0 95
11 18 1 84
39 45 0 96
3 40 1 85
7 27 1 85
10 39 1 86
26 37 1 86
33 35 1 86
2 35 1 87
0 43 1 88
2 44 1 88
3 47 1 88
16 39 1 88
17 35 1 89
20 28 1 92
5 9 1 93
16 31 1 97
18 44 1 98
32 43 1 99
0 17 2 88
5 18 2 88
28 38 2 90
23 31 2 95
29 38 2 95
14 38 3 84
17 38 3 84
6 14 2 97
21 40 3 87
19 20 3 90
28 41 3 91
22 43 3 93
30 34 4 82
13 38 4 83
22 26 3 96
7 8 4 85
8 38 4 87
41 42 4 87
1 24 4 90
6 30 4 93
3 6 4 94
20 36 6 90
12 32 7 81
15 29 7 90
4 18 8 79
10 46 8 80
23 25 8 87
(126 4189)

Arvore 3
11 18 1 84
5 31 0 93
3 40 1 85
7 27 1 85
10 39 1 86
26 37 1 86
33 35 1 86
22 24 0 95
2 35 1 87
39 45 0 96
0 43 1 88
2 44 1 88
3 47 1 88
16 39 1 88
17 35 1 89
20 28 1 92
5 9 1 93
0 17 2 88
5 18 2 88
16 31 1 97
18 44 1 98
28 38 2 90
32 43 1 99
14 38 3 84
17 38 3 84
23 31 2 95
29 38 2 95
6 17 3 87
21 40 3 87
19 20 3 90
30 34 4 82
28 41 3 91
13 38 4 83
22 43 3 93
7 8 4 85
8 38 4 87
41 42 4 87
22 26 3 96
1 24 4 90
6 30 4 93
3 6 4 94
12 32 7 81
20 36 6 90
4 18 8 79
10 46 8 80
15 29 7 90
23 25 8 87
(127 4179)

Arvore 4
11 18 1 84
3 40 1 85
7 27 1 85
10 39 1 86
26 37 1 86
33 35 1 86
5 31 0 93
2 35 1 87
0 43 1 88
2 44 1 88
3 47 1 88
16 39 1 88
22 24 0 95
17 35 1 89
39 45 0 96
20 28 1 92
5 9 1 93
0 17 2 88
5 18 2 88
28 38 2 90
14 38 3 84
17 38 3 84
16 31 1 97
18 44 1 98
32 43 1 99
6 17 3 87
21 40 3 87
30 34 4 82
23 31 2 95
29 38 2 95
13 38 4 83
19 20 3 90
28 41 3 91
7 8 4 85
22 43 3 93
8 38 4 87
41 42 4 87
22 26 3 96
1 24 4 90
6 30 4 93
3 6 4 94
12 32 7 81
36 45 7 83
4 18 8 79
10 46 8 80
15 29 7 90
23 25 8 87
(128 4172)

Arvore 5
11 18 1 84
3 40 1 85
7 27 1 85
10 39 1 86
26 37 1 86
33 35 1 86
2 35 1 87
5 31 0 93
0 43 1 88
2 44 1 88
3 47 1 88
16 39 1 88
17 35 1 89
22 24 0 95
39 45 0 96
