Fim da primeira fase ... 
0.03
Fim da segunda fase ... 
79595
795.95
Total: 795.98
Suportadas = 123
Nao suportadas = 977
TOTAL DE SOLUCOES = 1100

SUPORTADAS: 

Arvore 1
3 12 0 36
8 23 0 48
12 26 0 80
3 10 0 100
31 44 1 26
12 24 1 33
34 40 1 38
5 38 1 66
29 37 1 70
38 44 1 82
9 21 1 87
23 43 2 36
10 35 2 38
22 38 2 50
3 6 2 61
1 43 2 68
42 44 2 76
11 20 2 79
24 28 2 80
41 45 2 80
3 5 2 85
20 38 2 87
2 47 2 90
15 16 3 20
13 22 3 26
27 34 3 37
5 41 3 45
34 46 3 47
12 36 3 61
13 23 3 68
16 41 3 82
6 39 3 87
18 36 3 87
9 42 3 88
1 14 4 38
21 33 4 48
17 30 4 75
2 42 4 84
18 34 4 84
17 25 5 28
4 22 5 31
9 19 5 48
33 37 5 56
17 43 5 61
0 39 7 38
32 34 8 28
7 26 9 59
(133 2822)

Arvore 2
3 12 0 36
8 23 0 48
12 26 0 80
31 44 1 26
12 24 1 33
3 10 0 100
34 40 1 38
5 38 1 66
29 37 1 70
38 44 1 82
9 21 1 87
23 43 2 36
10 35 2 38
22 38 2 50
3 6 2 61
1 43 2 68
42 44 2 76
11 20 2 79
24 28 2 80
41 45 2 80
15 16 3 20
3 5 2 85
20 38 2 87
2 47 2 90
13 22 3 26
27 34 3 37
5 41 3 45
34 46 3 47
12 36 3 61
13 23 3 68
16 41 3 82
6 39 3 87
18 36 3 87
9 42 3 88
1 14 4 38
21 33 4 48
17 30 4 75
6 40 5 19
2 42 4 84
17 25 5 28
4 22 5 31
9 19 5 48
33 37 5 56
17 43 5 61
0 39 7 38
32 34 8 28
7 26 9 59
(134 2757)

Arvore 3
3 12 0 36
8 23 0 48
12 26 0 80
31 44 1 26
12 24 1 33
34 40 1 38
3 10 0 100
5 38 1 66
29 37 1 70
38 44 1 82
9 21 1 87
23 43 2 36
10 35 2 38
22 38 2 50
3 6 2 61
1 43 2 68
15 16 3 20
42 44 2 76
22 26 3 21
11 20 2 79
24 28 2 80
41 45 2 80
13 22 3 26
20 38 2 87
2 47 2 90
27 34 3 37
5 41 3 45
34 46 3 47
12 36 3 61
13 23 3 68
16 41 3 82
6 39 3 87
18 36 3 87
9 42 3 88
1 14 4 38
21 33 4 48
6 40 5 19
17 30 4 75
17 25 5 28
2 42 4 84
4 22 5 31
9 19 5 48
33 37 5 56
17 43 5 61
0 39 7 38
32 34 8 28
7 26 9 59
(135 2693)

Arvore 4
3 12 0 36
8 23 0 48
31 44 1 26
12 24 1 33
34 40 1 38
12 26 0 80
5 38 1 66
3 10 0 100
23 43 2 36
29 37 1 70
10 35 2 38
38 44 1 82
22 38 2 50
15 16 3 20
22 26 3 21
9 21 1 87
13 22 3 26
3 6 2 61
1 43 2 68
27 34 3 37
42 44 2 76
5 41 3 45
11 20 2 79
34 46 3 47
24 28 2 80
41 45 2 80
20 38 2 87
2 47 2 90
12 36 3 61
13 23 3 68
1 14 4 38
21 33 4 48
16 41 3 82
9 45 4 51
6 40 5 19
6 39 3 87
18 36 3 87
17 25 5 28
4 22 5 31
17 30 4 75
9 19 5 48
2 42 4 84
33 37 5 56
17 43 5 61
0 39 7 38
32 34 8 28
7 26 9 59
(136 2656)

Arvore 5
3 12 0 36
8 23 0 48
31 44 1 26
12 24 1 33
34 40 1 38
12 26 0 80
23 43 2 36
5 38 1 66
10 35 2 38
29 37 1 70
3 10 0 100
15 16 3 20
22 38 2 50
22 26 3 21
38 44 1 82
13 22 3 26
9 21 1 87
3 6 2 61
27 34 3 37
1 43 2 68
5 41 3 45
42 44 2 76
34 46 3 47
11 20 2 79
24 28 2 80
41 45 2 80
20 38 2 87
2 47 2 90
12 36 3 61
1 14 4 38
13 23 3 68
21 33 4 48
6 40 5 19
9 45 4 51
16 41 3 82
26 39 4 55
17 25 5 28
18 36 3 87
4 22 5 31
17 30 4 75
9 19 5 48
2 42 4 84
33 37 5 56
17 43 5 61
0 39 7 38
32 34 8 28
7 26 9 59
(137 2624)

Arvore 6
3 12 0 36
8 23 0 48
31 44 1 26
12 24 1 33
34 40 1 38
12 26 0 80
23 43 2 36
5 38 1 66
10 35 2 38
29 37 1 70
3 10 0 100
15 16 3 20
22 26 3 21
22 38 2 50
38 44 1 82
13 22 3 26
