Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
34502
345.02
Total: 345.03
Suportadas = 96
Nao suportadas = 1487
TOTAL DE SOLUCOES = 1583

SUPORTADAS: 

Arvore 1
6 13 0 55
15 19 0 56
11 15 0 60
6 10 0 72
3 17 0 98
15 33 0 98
8 26 0 100
14 34 1 52
20 28 1 63
10 24 1 65
6 37 1 70
33 36 1 70
32 36 1 73
6 20 1 82
17 19 1 86
2 34 1 89
11 16 2 53
3 13 2 78
0 12 3 63
1 21 3 74
19 34 3 80
7 19 3 87
11 35 4 63
9 21 4 69
1 2 4 70
8 9 4 74
18 31 4 74
6 18 4 82
27 33 4 85
11 12 4 94
9 30 5 66
4 30 5 73
29 30 5 77
22 32 5 92
5 23 6 74
16 23 7 74
10 25 11 50
(101 2741)

Arvore 2
6 13 0 55
15 19 0 56
11 15 0 60
6 10 0 72
14 34 1 52
20 28 1 63
10 24 1 65
6 37 1 70
33 36 1 70
32 36 1 73
3 17 0 98
15 33 0 98
8 26 0 100
11 16 2 53
6 20 1 82
17 19 1 86
2 34 1 89
3 13 2 78
0 12 3 63
1 21 3 74
19 34 3 80
11 35 4 63
7 19 3 87
9 21 4 69
1 2 4 70
8 9 4 74
18 31 4 74
6 18 4 82
27 33 4 85
12 16 5 64
9 30 5 66
4 30 5 73
29 30 5 77
22 32 5 92
5 23 6 74
16 23 7 74
10 25 11 50
(102 2711)

Arvore 3
6 13 0 55
15 19 0 56
11 15 0 60
14 34 1 52
6 10 0 72
11 16 2 53
20 28 1 63
10 24 1 65
6 37 1 70
33 36 1 70
32 36 1 73
6 20 1 82
0 12 3 63
17 19 1 86
3 13 2 78
3 17 0 98
15 33 0 98
2 34 1 89
8 26 0 100
11 35 4 63
1 21 3 74
2 8 5 56
9 21 4 69
1 2 4 70
19 34 3 80
12 16 5 64
18 31 4 74
9 30 5 66
7 19 3 87
6 18 4 82
4 30 5 73
27 33 4 85
29 30 5 77
5 23 6 74
22 32 5 92
16 23 7 74
10 25 11 50
(103 2693)

Arvore 4
6 13 0 55
15 19 0 56
14 34 1 52
11 15 0 60
11 16 2 53
20 28 1 63
6 10 0 72
10 24 1 65
6 37 1 70
33 36 1 70
32 36 1 73
0 12 3 63
6 20 1 82
3 13 2 78
17 19 1 86
11 35 4 63
2 8 5 56
2 34 1 89
1 21 3 74
3 17 0 98
15 33 0 98
9 21 4 69
8 26 0 100
1 2 4 70
12 16 5 64
19 34 3 80
9 30 5 66
18 31 4 74
1 7 7 56
4 30 5 73
6 18 4 82
29 30 5 77
27 33 4 85
5 23 6 74
16 23 7 74
22 32 5 92
10 25 11 50
