Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
44476
444.76
Total: 444.77
Suportadas = 98
Nao suportadas = 2686
TOTAL DE SOLUCOES = 2784

SUPORTADAS: 

Arvore 1
17 35 0 88
1 37 0 93
6 28 0 95
8 30 0 96
8 14 0 98
7 21 1 85
3 33 1 87
11 28 1 90
18 32 1 91
8 11 1 92
7 27 1 94
11 32 1 95
6 26 1 96
17 32 1 97
9 23 2 86
12 25 2 88
28 34 2 88
4 29 2 90
2 10 2 91
21 30 2 91
22 26 2 92
13 18 2 97
7 36 3 86
12 27 3 89
16 25 3 93
11 37 3 94
4 32 3 97
10 32 4 82
2 24 4 84
15 26 4 85
20 37 5 90
12 23 5 92
8 33 6 89
18 19 7 81
31 35 7 81
5 18 7 93
0 28 8 86
(97 3342)

Arvore 2
17 35 0 88
7 21 1 85
3 33 1 87
1 37 0 93
11 28 1 90
6 28 0 95
9 23 2 86
18 32 1 91
8 30 0 96
8 11 1 92
12 25 2 88
28 34 2 88
8 14 0 98
7 27 1 94
4 29 2 90
11 32 1 95
7 36 3 86
2 10 2 91
21 30 2 91
6 26 1 96
10 32 4 82
22 26 2 92
17 32 1 97
2 24 4 84
12 27 3 89
15 26 4 85
13 18 2 97
16 25 3 93
11 37 3 94
4 32 3 97
20 37 5 90
18 19 7 81
31 35 7 81
12 23 5 92
8 33 6 89
5 32 8 83
0 28 8 86
(98 3332)

Arvore 3
17 35 0 88
7 21 1 85
3 33 1 87
1 37 0 93
11 28 1 90
9 23 2 86
6 28 0 95
18 32 1 91
8 30 0 96
8 11 1 92
12 25 2 88
28 34 2 88
8 14 0 98
7 27 1 94
4 29 2 90
7 36 3 86
10 32 4 82
11 32 1 95
2 10 2 91
21 30 2 91
14 26 4 83
22 26 2 92
2 24 4 84
17 18 4 84
12 27 3 89
15 26 4 85
13 18 2 97
16 25 3 93
11 37 3 94
4 32 3 97
18 19 7 81
31 35 7 81
20 37 5 90
12 23 5 92
8 33 6 89
5 32 8 83
0 28 8 86
(104 3306)

Arvore 4
17 35 0 88
7 21 1 85
3 33 1 87
1 37 0 93
9 23 2 86
11 28 1 90
18 32 1 91
6 28 0 95
12 25 2 88
28 34 2 88
8 11 1 92
8 30 0 96
10 32 4 82
7 36 3 86
4 29 2 90
7 27 1 94
8 14 0 98
14 26 4 83
2 10 2 91
21 30 2 91
11 32 1 95
2 24 4 84
17 18 4 84
22 26 2 92
15 26 4 85
12 27 3 89
16 25 3 93
13 18 2 97
11 37 3 94
18 19 7 81
31 35 7 81
4 32 3 97
20 37 5 90
12 23 5 92
3 35 8 81
5 32 8 83
0 28 8 86
(106 3298)

Arvore 5
7 21 1 85
17 35 0 88
3 33 1 87
9 23 2 86
11 28 1 90
10 32 4 82
1 37 0 93
12 25 2 88
28 34 2 88
18 32 1 91
14 26 4 83
7 36 3 86
8 11 1 92
2 24 4 84
17 18 4 84
6 28 0 95
4 29 2 90
15 26 4 85
8 30 0 96
2 10 2 91
21 30 2 91
7 27 1 94
12 27 3 89
22 26 2 92
11 32 1 95
8 14 0 98
18 19 7 81
31 35 7 81
16 25 3 93
11 37 3 94
13 18 2 97
3 35 8 81
20 37 5 90
5 32 8 83
4 22 4 94
12 23 5 92
0 28 8 86
(107 3295)

Arvore 6
7 21 1 85
17 35 0 88
3 33 1 87
9 23 2 86
10 32 4 82
11 28 1 90
1 37 0 93
12 25 2 88
28 34 2 88
14 26 4 83
18 32 1 91
7 36 3 86
2 24 4 84
17 18 4 84
8 11 1 92
6 28 0 95
4 29 2 90
15 26 4 85
8 30 0 96
2 10 2 91
21 30 2 91
7 27 1 94
12 27 3 89
22 26 2 92
11 32 1 95
